log_id,user_id,activity_date,device_type,minutes_streamed,ad_clicks_avoided,signup_date,plan_type,payment_method,status,cancellation_date
LOG_106980,USR_0401,2025-07-13,Mobile,15,1,2025-06-19,Individual,PayPal,Active,
LOG_106981,USR_0401,2025-07-17,Mobile,25,1,2025-06-19,Individual,PayPal,Active,
LOG_106982,USR_0401,2025-07-21,Mobile,60,3,2025-06-19,Individual,PayPal,Active,
LOG_106983,USR_0401,2025-07-25,Mobile,40,3,2025-06-19,Individual,PayPal,Active,
LOG_106984,USR_0401,2025-07-29,Mobile,136,2,2025-06-19,Individual,PayPal,Active,
LOG_106985,USR_0401,2025-08-02,Mobile,134,4,2025-06-19,Individual,PayPal,Active,
LOG_106986,USR_0401,2025-08-06,Mobile,26,6,2025-06-19,Individual,PayPal,Active,
LOG_106987,USR_0401,2025-08-10,Desktop,52,5,2025-06-19,Individual,PayPal,Active,
LOG_106988,USR_0401,2025-08-14,Mobile,15,4,2025-06-19,Individual,PayPal,Active,
LOG_106989,USR_0401,2025-08-18,Desktop,45,4,2025-06-19,Individual,PayPal,Active,
LOG_106990,USR_0401,2025-08-22,Desktop,8,3,2025-06-19,Individual,PayPal,Active,
LOG_106991,USR_0401,2025-08-26,Mobile,235,4,2025-06-19,Individual,PayPal,Active,
LOG_106992,USR_0401,2025-08-30,Mobile,66,2,2025-06-19,Individual,PayPal,Active,
LOG_106993,USR_0401,2025-09-03,Mobile,185,4,2025-06-19,Individual,PayPal,Active,
LOG_106994,USR_0401,2025-09-07,Mobile,181,2,2025-06-19,Individual,PayPal,Active,
LOG_106995,USR_0401,2025-09-11,Mobile,41,5,2025-06-19,Individual,PayPal,Active,
LOG_106996,USR_0401,2025-09-15,Mobile,70,2,2025-06-19,Individual,PayPal,Active,
LOG_106997,USR_0401,2025-09-19,TV,58,2,2025-06-19,Individual,PayPal,Active,
LOG_106998,USR_0401,2025-09-23,Mobile,40,1,2025-06-19,Individual,PayPal,Active,
LOG_106999,USR_0401,2025-09-27,Desktop,41,4,2025-06-19,Individual,PayPal,Active,
LOG_107000,USR_0401,2025-10-01,TV,18,3,2025-06-19,Individual,PayPal,Active,
LOG_107001,USR_0401,2025-10-05,Mobile,87,2,2025-06-19,Individual,PayPal,Active,
LOG_107002,USR_0401,2025-10-09,TV,8,2,2025-06-19,Individual,PayPal,Active,
LOG_107003,USR_0401,2025-10-13,Mobile,37,5,2025-06-19,Individual,PayPal,Active,
LOG_107004,USR_0401,2025-10-17,Mobile,58,3,2025-06-19,Individual,PayPal,Active,
LOG_107005,USR_0401,2025-10-21,Mobile,143,4,2025-06-19,Individual,PayPal,Active,
LOG_107006,USR_0401,2025-10-25,Mobile,59,3,2025-06-19,Individual,PayPal,Active,
LOG_107007,USR_0401,2025-10-29,Mobile,9,3,2025-06-19,Individual,PayPal,Active,
LOG_107008,USR_0401,2025-11-02,Desktop,14,5,2025-06-19,Individual,PayPal,Active,
LOG_107009,USR_0401,2025-11-06,TV,7,3,2025-06-19,Individual,PayPal,Active,
LOG_107010,USR_0401,2025-11-10,Mobile,46,2,2025-06-19,Individual,PayPal,Active,
LOG_107011,USR_0401,2025-11-14,Mobile,61,3,2025-06-19,Individual,PayPal,Active,
LOG_107012,USR_0401,2025-11-18,Mobile,125,7,2025-06-19,Individual,PayPal,Active,
LOG_107013,USR_0402,2025-06-20,Mobile,54,2,2025-06-20,Student,PayPal,Canceled,2025-11-20
LOG_107014,USR_0402,2025-06-24,TV,11,10,2025-06-20,Student,PayPal,Canceled,2025-11-20
LOG_107015,USR_0402,2025-06-28,Mobile,57,3,2025-06-20,Student,PayPal,Canceled,2025-11-20
LOG_107016,USR_0402,2025-07-02,Mobile,24,5,2025-06-20,Student,PayPal,Canceled,2025-11-20
LOG_107017,USR_0402,2025-07-06,Mobile,81,4,2025-06-20,Student,PayPal,Canceled,2025-11-20
LOG_107018,USR_0402,2025-07-10,Mobile,23,3,2025-06-20,Student,PayPal,Canceled,2025-11-20
LOG_107019,USR_0403,2025-06-20,Mobile,67,3,2025-06-20,Individual,PayPal,Active,
LOG_107020,USR_0403,2025-06-24,Mobile,106,2,2025-06-20,Individual,PayPal,Active,
LOG_107021,USR_0403,2025-06-28,Mobile,6,0,2025-06-20,Individual,PayPal,Active,
LOG_107022,USR_0403,2025-07-02,Desktop,22,6,2025-06-20,Individual,PayPal,Active,
LOG_107023,USR_0403,2025-07-06,TV,9,1,2025-06-20,Individual,PayPal,Active,
LOG_107024,USR_0403,2025-07-10,TV,105,5,2025-06-20,Individual,PayPal,Active,
LOG_107025,USR_0403,2025-07-14,Mobile,48,0,2025-06-20,Individual,PayPal,Active,
LOG_107026,USR_0403,2025-07-18,Mobile,82,1,2025-06-20,Individual,PayPal,Active,
LOG_107027,USR_0403,2025-07-22,Desktop,88,2,2025-06-20,Individual,PayPal,Active,
LOG_107028,USR_0404,2025-06-21,TV,17,3,2025-06-21,Family,PayPal,Active,
LOG_107029,USR_0404,2025-06-25,TV,60,3,2025-06-21,Family,PayPal,Active,
LOG_107030,USR_0404,2025-06-29,Mobile,15,3,2025-06-21,Family,PayPal,Active,
LOG_107031,USR_0404,2025-07-03,Desktop,17,1,2025-06-21,Family,PayPal,Active,
LOG_107032,USR_0404,2025-07-07,TV,67,1,2025-06-21,Family,PayPal,Active,
LOG_107033,USR_0404,2025-07-11,Mobile,24,1,2025-06-21,Family,PayPal,Active,
LOG_107034,USR_0404,2025-07-15,TV,16,1,2025-06-21,Family,PayPal,Active,
LOG_107035,USR_0404,2025-07-19,Mobile,13,4,2025-06-21,Family,PayPal,Active,
LOG_107036,USR_0404,2025-07-23,Desktop,115,2,2025-06-21,Family,PayPal,Active,
LOG_107037,USR_0404,2025-07-27,Mobile,162,5,2025-06-21,Family,PayPal,Active,
LOG_107038,USR_0404,2025-07-31,Mobile,91,6,2025-06-21,Family,PayPal,Active,
LOG_107039,USR_0404,2025-08-04,Mobile,24,4,2025-06-21,Family,PayPal,Active,
LOG_107040,USR_0405,2025-06-21,Mobile,121,1,2025-06-21,Individual,Google Wallet,Active,
LOG_107041,USR_0405,2025-06-25,Mobile,23,3,2025-06-21,Individual,Google Wallet,Active,
LOG_107042,USR_0405,2025-06-29,Mobile,20,4,2025-06-21,Individual,Google Wallet,Active,
LOG_107043,USR_0405,2025-07-03,Mobile,114,6,2025-06-21,Individual,Google Wallet,Active,
LOG_107044,USR_0405,2025-07-07,TV,18,3,2025-06-21,Individual,Google Wallet,Active,
LOG_107045,USR_0405,2025-07-11,Mobile,14,0,2025-06-21,Individual,Google Wallet,Active,
LOG_107046,USR_0405,2025-07-15,Mobile,12,2,2025-06-21,Individual,Google Wallet,Active,
LOG_107047,USR_0405,2025-07-19,Mobile,109,1,2025-06-21,Individual,Google Wallet,Active,
LOG_107048,USR_0405,2025-07-23,Mobile,56,5,2025-06-21,Individual,Google Wallet,Active,
LOG_107049,USR_0405,2025-07-27,Mobile,42,1,2025-06-21,Individual,Google Wallet,Active,
LOG_107050,USR_0405,2025-07-31,Mobile,38,2,2025-06-21,Individual,Google Wallet,Active,
LOG_107051,USR_0405,2025-08-04,Mobile,131,5,2025-06-21,Individual,Google Wallet,Active,
LOG_107052,USR_0405,2025-08-08,Mobile,12,1,2025-06-21,Individual,Google Wallet,Active,
LOG_107053,USR_0405,2025-08-12,Mobile,15,3,2025-06-21,Individual,Google Wallet,Active,
LOG_107054,USR_0405,2025-08-16,TV,22,3,2025-06-21,Individual,Google Wallet,Active,
LOG_107055,USR_0405,2025-08-20,Mobile,65,6,2025-06-21,Individual,Google Wallet,Active,
LOG_107056,USR_0405,2025-08-24,TV,15,2,2025-06-21,Individual,Google Wallet,Active,
LOG_107057,USR_0405,2025-08-28,Mobile,7,0,2025-06-21,Individual,Google Wallet,Active,
LOG_107058,USR_0405,2025-09-01,Mobile,13,3,2025-06-21,Individual,Google Wallet,Active,
LOG_107059,USR_0405,2025-09-05,Mobile,63,0,2025-06-21,Individual,Google Wallet,Active,
LOG_107060,USR_0405,2025-09-09,Desktop,205,2,2025-06-21,Individual,Google Wallet,Active,
LOG_107061,USR_0405,2025-09-13,Mobile,20,5,2025-06-21,Individual,Google Wallet,Active,
LOG_107062,USR_0405,2025-09-17,Desktop,42,4,2025-06-21,Individual,Google Wallet,Active,
LOG_107063,USR_0405,2025-09-21,Mobile,20,2,2025-06-21,Individual,Google Wallet,Active,
LOG_107064,USR_0406,2025-06-21,Mobile,41,1,2025-06-21,Family,Google Wallet,Active,
LOG_107065,USR_0406,2025-06-25,Mobile,10,1,2025-06-21,Family,Google Wallet,Active,
LOG_107066,USR_0406,2025-06-29,Mobile,27,1,2025-06-21,Family,Google Wallet,Active,
LOG_107067,USR_0406,2025-07-03,Mobile,54,6,2025-06-21,Family,Google Wallet,Active,
LOG_107068,USR_0406,2025-07-07,Mobile,12,4,2025-06-21,Family,Google Wallet,Active,
LOG_107069,USR_0406,2025-07-11,Mobile,62,1,2025-06-21,Family,Google Wallet,Active,
LOG_107070,USR_0406,2025-07-15,Mobile,45,3,2025-06-21,Family,Google Wallet,Active,
LOG_107071,USR_0406,2025-07-19,Mobile,31,2,2025-06-21,Family,Google Wallet,Active,
LOG_107072,USR_0406,2025-07-23,TV,18,6,2025-06-21,Family,Google Wallet,Active,
LOG_107073,USR_0406,2025-07-27,TV,72,6,2025-06-21,Family,Google Wallet,Active,
LOG_107074,USR_0406,2025-07-31,TV,29,1,2025-06-21,Family,Google Wallet,Active,
LOG_107075,USR_0406,2025-08-04,Desktop,55,4,2025-06-21,Family,Google Wallet,Active,
LOG_107076,USR_0406,2025-08-08,Desktop,30,4,2025-06-21,Family,Google Wallet,Active,
LOG_107077,USR_0406,2025-08-12,Mobile,51,0,2025-06-21,Family,Google Wallet,Active,
LOG_107078,USR_0406,2025-08-16,Desktop,70,4,2025-06-21,Family,Google Wallet,Active,
LOG_107079,USR_0406,2025-08-20,TV,91,4,2025-06-21,Family,Google Wallet,Active,
LOG_107080,USR_0406,2025-08-24,Mobile,79,7,2025-06-21,Family,Google Wallet,Active,
LOG_107081,USR_0407,2025-06-22,Mobile,40,1,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107082,USR_0407,2025-06-26,Mobile,19,3,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107083,USR_0407,2025-06-30,Mobile,7,2,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107084,USR_0407,2025-07-04,TV,25,7,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107085,USR_0407,2025-07-08,Mobile,10,2,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107086,USR_0407,2025-07-12,Mobile,24,4,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107087,USR_0407,2025-07-16,Mobile,19,4,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107088,USR_0407,2025-07-20,Mobile,15,4,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107089,USR_0407,2025-07-24,Mobile,25,3,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107090,USR_0407,2025-07-28,Mobile,125,3,2025-06-22,Individual,PayPal,Canceled,2025-10-04
LOG_107091,USR_0408,2025-06-22,Mobile,82,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107092,USR_0408,2025-06-26,Mobile,28,3,2025-06-22,Individual,Google Wallet,Active,
LOG_107093,USR_0408,2025-06-30,Mobile,67,3,2025-06-22,Individual,Google Wallet,Active,
LOG_107094,USR_0408,2025-07-04,Mobile,26,3,2025-06-22,Individual,Google Wallet,Active,
LOG_107095,USR_0408,2025-07-08,Mobile,18,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107096,USR_0408,2025-07-12,Mobile,50,1,2025-06-22,Individual,Google Wallet,Active,
LOG_107097,USR_0408,2025-07-16,Mobile,52,5,2025-06-22,Individual,Google Wallet,Active,
LOG_107098,USR_0408,2025-07-20,Mobile,19,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107099,USR_0408,2025-07-24,Mobile,22,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107100,USR_0408,2025-07-28,TV,156,4,2025-06-22,Individual,Google Wallet,Active,
LOG_107101,USR_0408,2025-08-01,TV,52,6,2025-06-22,Individual,Google Wallet,Active,
LOG_107102,USR_0408,2025-08-05,TV,63,4,2025-06-22,Individual,Google Wallet,Active,
LOG_107103,USR_0408,2025-08-09,Mobile,71,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107104,USR_0408,2025-08-13,Mobile,52,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107105,USR_0408,2025-08-17,Mobile,5,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107106,USR_0408,2025-08-21,Mobile,28,3,2025-06-22,Individual,Google Wallet,Active,
LOG_107107,USR_0408,2025-08-25,Mobile,32,5,2025-06-22,Individual,Google Wallet,Active,
LOG_107108,USR_0408,2025-08-29,Mobile,15,4,2025-06-22,Individual,Google Wallet,Active,
LOG_107109,USR_0408,2025-09-02,Mobile,9,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107110,USR_0408,2025-09-06,TV,36,1,2025-06-22,Individual,Google Wallet,Active,
LOG_107111,USR_0408,2025-09-10,Mobile,10,5,2025-06-22,Individual,Google Wallet,Active,
LOG_107112,USR_0408,2025-09-14,Mobile,37,2,2025-06-22,Individual,Google Wallet,Active,
LOG_107113,USR_0408,2025-09-18,Mobile,10,4,2025-06-22,Individual,Google Wallet,Active,
LOG_107114,USR_0408,2025-09-22,Mobile,10,3,2025-06-22,Individual,Google Wallet,Active,
LOG_107115,USR_0409,2025-06-23,Mobile,58,5,2025-06-23,Student,Credit Card,Active,
LOG_107116,USR_0409,2025-06-27,Mobile,15,1,2025-06-23,Student,Credit Card,Active,
LOG_107117,USR_0409,2025-07-01,Mobile,76,6,2025-06-23,Student,Credit Card,Active,
LOG_107118,USR_0409,2025-07-05,Desktop,13,0,2025-06-23,Student,Credit Card,Active,
LOG_107119,USR_0409,2025-07-09,TV,42,4,2025-06-23,Student,Credit Card,Active,
LOG_107120,USR_0409,2025-07-13,Mobile,37,3,2025-06-23,Student,Credit Card,Active,
LOG_107121,USR_0409,2025-07-17,Mobile,107,2,2025-06-23,Student,Credit Card,Active,
LOG_107122,USR_0409,2025-07-21,Mobile,132,5,2025-06-23,Student,Credit Card,Active,
LOG_107123,USR_0409,2025-07-25,TV,46,4,2025-06-23,Student,Credit Card,Active,
LOG_107124,USR_0409,2025-07-29,Desktop,141,3,2025-06-23,Student,Credit Card,Active,
LOG_107125,USR_0409,2025-08-02,Mobile,11,3,2025-06-23,Student,Credit Card,Active,
LOG_107126,USR_0409,2025-08-06,Mobile,41,3,2025-06-23,Student,Credit Card,Active,
LOG_107127,USR_0409,2025-08-10,Desktop,62,4,2025-06-23,Student,Credit Card,Active,
LOG_107128,USR_0409,2025-08-14,Mobile,10,1,2025-06-23,Student,Credit Card,Active,
LOG_107129,USR_0409,2025-08-18,Mobile,63,2,2025-06-23,Student,Credit Card,Active,
LOG_107130,USR_0409,2025-08-22,Mobile,13,2,2025-06-23,Student,Credit Card,Active,
LOG_107131,USR_0409,2025-08-26,TV,280,4,2025-06-23,Student,Credit Card,Active,
LOG_107132,USR_0409,2025-08-30,Desktop,59,1,2025-06-23,Student,Credit Card,Active,
LOG_107133,USR_0409,2025-09-03,Desktop,75,2,2025-06-23,Student,Credit Card,Active,
LOG_107134,USR_0409,2025-09-07,Mobile,54,4,2025-06-23,Student,Credit Card,Active,
LOG_107135,USR_0410,2025-06-23,Mobile,22,3,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107136,USR_0410,2025-06-27,Desktop,233,1,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107137,USR_0410,2025-07-01,TV,51,2,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107138,USR_0410,2025-07-05,Desktop,91,1,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107139,USR_0410,2025-07-09,Mobile,5,3,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107140,USR_0410,2025-07-13,TV,17,6,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107141,USR_0410,2025-07-17,Mobile,138,1,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107142,USR_0410,2025-07-21,Mobile,56,7,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107143,USR_0410,2025-07-25,Mobile,9,3,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107144,USR_0410,2025-07-29,Mobile,32,6,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107145,USR_0410,2025-08-02,Mobile,43,2,2025-06-23,Individual,Credit Card,Canceled,2025-12-09
LOG_107146,USR_0411,2025-06-24,Mobile,75,5,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107147,USR_0411,2025-06-28,Mobile,23,0,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107148,USR_0411,2025-07-02,Mobile,7,7,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107149,USR_0411,2025-07-06,Mobile,32,0,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107150,USR_0411,2025-07-10,Mobile,30,5,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107151,USR_0411,2025-07-14,Mobile,18,1,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107152,USR_0411,2025-07-18,Desktop,7,2,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107153,USR_0411,2025-07-22,TV,8,0,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107154,USR_0411,2025-07-26,TV,61,6,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107155,USR_0411,2025-07-30,Mobile,65,3,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107156,USR_0411,2025-08-03,Mobile,133,2,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107157,USR_0411,2025-08-07,Mobile,16,3,2025-06-24,Individual,Credit Card,Canceled,2025-12-15
LOG_107158,USR_0412,2025-06-24,Mobile,121,0,2025-06-24,Student,PayPal,Canceled,2025-12-04
LOG_107159,USR_0412,2025-06-28,Mobile,18,3,2025-06-24,Student,PayPal,Canceled,2025-12-04
LOG_107160,USR_0412,2025-07-02,Mobile,164,1,2025-06-24,Student,PayPal,Canceled,2025-12-04
LOG_107161,USR_0412,2025-07-06,Mobile,84,2,2025-06-24,Student,PayPal,Canceled,2025-12-04
LOG_107162,USR_0413,2025-06-24,TV,14,1,2025-06-24,Student,Credit Card,Active,
LOG_107163,USR_0413,2025-06-28,Mobile,23,0,2025-06-24,Student,Credit Card,Active,
LOG_107164,USR_0413,2025-07-02,Mobile,71,1,2025-06-24,Student,Credit Card,Active,
LOG_107165,USR_0413,2025-07-06,Mobile,12,5,2025-06-24,Student,Credit Card,Active,
LOG_107166,USR_0413,2025-07-10,Mobile,232,2,2025-06-24,Student,Credit Card,Active,
LOG_107167,USR_0413,2025-07-14,Mobile,104,8,2025-06-24,Student,Credit Card,Active,
LOG_107168,USR_0413,2025-07-18,Mobile,7,2,2025-06-24,Student,Credit Card,Active,
LOG_107169,USR_0413,2025-07-22,Mobile,8,2,2025-06-24,Student,Credit Card,Active,
LOG_107170,USR_0413,2025-07-26,Mobile,55,3,2025-06-24,Student,Credit Card,Active,
LOG_107171,USR_0413,2025-07-30,Mobile,21,8,2025-06-24,Student,Credit Card,Active,
LOG_107172,USR_0413,2025-08-03,Mobile,88,1,2025-06-24,Student,Credit Card,Active,
LOG_107173,USR_0413,2025-08-07,Mobile,14,3,2025-06-24,Student,Credit Card,Active,
LOG_107174,USR_0413,2025-08-11,TV,49,2,2025-06-24,Student,Credit Card,Active,
LOG_107175,USR_0413,2025-08-15,TV,22,1,2025-06-24,Student,Credit Card,Active,
LOG_107176,USR_0413,2025-08-19,Desktop,67,4,2025-06-24,Student,Credit Card,Active,
LOG_107177,USR_0413,2025-08-23,Mobile,88,2,2025-06-24,Student,Credit Card,Active,
LOG_107178,USR_0413,2025-08-27,Mobile,69,3,2025-06-24,Student,Credit Card,Active,
LOG_107179,USR_0413,2025-08-31,Desktop,7,3,2025-06-24,Student,Credit Card,Active,
LOG_107180,USR_0413,2025-09-04,Desktop,5,4,2025-06-24,Student,Credit Card,Active,
LOG_107181,USR_0413,2025-09-08,Mobile,56,0,2025-06-24,Student,Credit Card,Active,
LOG_107182,USR_0413,2025-09-12,Mobile,34,3,2025-06-24,Student,Credit Card,Active,
LOG_107183,USR_0413,2025-09-16,Mobile,52,5,2025-06-24,Student,Credit Card,Active,
LOG_107184,USR_0413,2025-09-20,Mobile,105,2,2025-06-24,Student,Credit Card,Active,
LOG_107185,USR_0413,2025-09-24,TV,88,3,2025-06-24,Student,Credit Card,Active,
LOG_107186,USR_0413,2025-09-28,Mobile,25,3,2025-06-24,Student,Credit Card,Active,
LOG_107187,USR_0413,2025-10-02,Desktop,6,6,2025-06-24,Student,Credit Card,Active,
LOG_107188,USR_0413,2025-10-06,Mobile,37,1,2025-06-24,Student,Credit Card,Active,
LOG_107189,USR_0413,2025-10-10,Mobile,19,3,2025-06-24,Student,Credit Card,Active,
LOG_107190,USR_0413,2025-10-14,Desktop,57,4,2025-06-24,Student,Credit Card,Active,
LOG_107191,USR_0413,2025-10-18,Mobile,20,4,2025-06-24,Student,Credit Card,Active,
LOG_107192,USR_0413,2025-10-22,Mobile,56,1,2025-06-24,Student,Credit Card,Active,
LOG_107193,USR_0413,2025-10-26,Desktop,13,5,2025-06-24,Student,Credit Card,Active,
LOG_107194,USR_0413,2025-10-30,TV,101,0,2025-06-24,Student,Credit Card,Active,
LOG_107195,USR_0413,2025-11-03,Mobile,24,1,2025-06-24,Student,Credit Card,Active,
LOG_107196,USR_0413,2025-11-07,Mobile,118,3,2025-06-24,Student,Credit Card,Active,
LOG_107197,USR_0413,2025-11-11,Desktop,103,3,2025-06-24,Student,Credit Card,Active,
LOG_107198,USR_0414,2025-06-25,TV,17,3,2025-06-25,Individual,Google Wallet,Active,
LOG_107199,USR_0414,2025-06-29,Desktop,81,3,2025-06-25,Individual,Google Wallet,Active,
LOG_107200,USR_0414,2025-07-03,Mobile,166,4,2025-06-25,Individual,Google Wallet,Active,
LOG_107201,USR_0414,2025-07-07,TV,8,2,2025-06-25,Individual,Google Wallet,Active,
LOG_107202,USR_0414,2025-07-11,TV,10,3,2025-06-25,Individual,Google Wallet,Active,
LOG_107203,USR_0414,2025-07-15,Mobile,18,4,2025-06-25,Individual,Google Wallet,Active,
LOG_107204,USR_0414,2025-07-19,Mobile,68,2,2025-06-25,Individual,Google Wallet,Active,
LOG_107205,USR_0414,2025-07-23,Mobile,25,3,2025-06-25,Individual,Google Wallet,Active,
LOG_107206,USR_0414,2025-07-27,Mobile,33,2,2025-06-25,Individual,Google Wallet,Active,
LOG_107207,USR_0414,2025-07-31,Desktop,23,3,2025-06-25,Individual,Google Wallet,Active,
LOG_107208,USR_0414,2025-08-04,Mobile,21,3,2025-06-25,Individual,Google Wallet,Active,
LOG_107209,USR_0414,2025-08-08,Mobile,6,4,2025-06-25,Individual,Google Wallet,Active,
LOG_107210,USR_0414,2025-08-12,Desktop,52,3,2025-06-25,Individual,Google Wallet,Active,
LOG_107211,USR_0414,2025-08-16,TV,41,1,2025-06-25,Individual,Google Wallet,Active,
LOG_107212,USR_0414,2025-08-20,Mobile,22,4,2025-06-25,Individual,Google Wallet,Active,
LOG_107213,USR_0414,2025-08-24,Mobile,61,4,2025-06-25,Individual,Google Wallet,Active,
LOG_107214,USR_0414,2025-08-28,TV,84,2,2025-06-25,Individual,Google Wallet,Active,
LOG_107215,USR_0414,2025-09-01,Mobile,22,0,2025-06-25,Individual,Google Wallet,Active,
LOG_107216,USR_0414,2025-09-05,Mobile,70,2,2025-06-25,Individual,Google Wallet,Active,
LOG_107217,USR_0414,2025-09-09,TV,11,1,2025-06-25,Individual,Google Wallet,Active,
LOG_107218,USR_0415,2025-06-25,Desktop,28,2,2025-06-25,Individual,PayPal,Canceled,2025-09-19
LOG_107219,USR_0415,2025-06-29,Mobile,46,5,2025-06-25,Individual,PayPal,Canceled,2025-09-19
LOG_107220,USR_0415,2025-07-03,TV,91,2,2025-06-25,Individual,PayPal,Canceled,2025-09-19
LOG_107221,USR_0415,2025-07-07,Desktop,18,1,2025-06-25,Individual,PayPal,Canceled,2025-09-19
LOG_107222,USR_0415,2025-07-11,Mobile,55,2,2025-06-25,Individual,PayPal,Canceled,2025-09-19
LOG_107223,USR_0415,2025-07-15,Mobile,36,2,2025-06-25,Individual,PayPal,Canceled,2025-09-19
LOG_107224,USR_0415,2025-07-19,TV,92,3,2025-06-25,Individual,PayPal,Canceled,2025-09-19
LOG_107225,USR_0416,2025-06-26,Mobile,29,4,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107226,USR_0416,2025-06-30,Mobile,7,1,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107227,USR_0416,2025-07-04,TV,36,3,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107228,USR_0416,2025-07-08,Desktop,149,5,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107229,USR_0416,2025-07-12,Mobile,12,3,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107230,USR_0416,2025-07-16,Mobile,42,1,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107231,USR_0416,2025-07-20,Mobile,37,4,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107232,USR_0416,2025-07-24,Mobile,90,2,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107233,USR_0416,2025-07-28,Mobile,47,1,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107234,USR_0416,2025-08-01,Mobile,23,5,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107235,USR_0416,2025-08-05,Mobile,23,3,2025-06-26,Individual,Google Wallet,Canceled,2025-10-11
LOG_107236,USR_0417,2025-06-26,Mobile,93,2,2025-06-26,Individual,Credit Card,Active,
LOG_107237,USR_0417,2025-06-30,Mobile,89,0,2025-06-26,Individual,Credit Card,Active,
LOG_107238,USR_0417,2025-07-04,Mobile,112,2,2025-06-26,Individual,Credit Card,Active,
LOG_107239,USR_0417,2025-07-08,TV,8,3,2025-06-26,Individual,Credit Card,Active,
